#2Awesome	group interest	0.899	0.857	1.075	71.671	0.052	0.013	0.016	0.984	8.055	7.702	1.750	7.322	1.000	0.044	0.121	0.829	0.187
#3wordsbetterthanIloveyou	group interest	0.820	0.832	1.028	76.052	0.575	0.041	0.028	0.990	8.427	8.456	1.289	6.667	1.000	0.007	0.100	0.893	0.228
#4HSepang	group interest	0.661	1.000	1.177	51.587	0.718	0.077	0.011	0.892	9.095	8.438	2.236	7.894	1.000	0.055	0.124	0.820	0.082
#60daysinjail	group interest	0.503	0.592	1.803	74.293	1.758	0.000	0.433	0.962	6.267	6.555	3.453	8.024	1.000	0.007	0.077	0.917	0.156
#7YearsOfBaby	commemoratives	0.080	0.411	1.115	72.392	0.920	0.072	0.016	0.973	7.717	5.440	1.992	9.681	1.000	0.132	0.121	0.747	-0.048
#80sSongsForCountries	group interest	0.869	0.900	1.819	78.597	1.638	0.027	0.023	0.991	7.626	7.295	3.131	7.171	1.000	0.041	0.110	0.849	0.167
#TheVoice	live events	0.611	0.691	1.547	77.821	114.565	0.104	0.040	0.957	9.072	8.552	3.485	8.616	1.000	0.018	0.122	0.860	0.228
#thevoiceuk	live events	0.089	0.131	1.402	63.008	113.003	0.110	0.050	0.976	8.979	5.393	3.351	9.454	1.000	0.061	0.167	0.772	0.183
#ThingsINoLongerBelieve	group interest	0.471	0.512	1.499	79.734	110.340	0.046	0.176	0.985	8.998	7.856	3.764	9.358	1.000	0.028	0.185	0.788	0.305
#ThisMorning	group interest	0.395	0.439	1.145	81.151	110.097	0.005	0.023	0.992	8.895	7.679	2.279	9.311	1.000	0.076	0.148	0.776	0.110
#throughthekeyhole	live events	0.915	0.923	2.145	107.137	368.880	0.803	0.872	1.000	7.823	7.728	3.141	5.893	1.000	0.006	0.021	0.973	0.048
#thursdaymotivation	group interest	0.250	0.304	1.405	74.870	117.519	0.106	0.068	0.954	9.012	7.116	3.830	9.403	1.000	0.031	0.156	0.812	0.225
#ThursdayThought	group interest	0.409	0.485	3.030	99.082	131.376	0.079	0.367	0.876	9.024	7.946	7.120	9.941	1.000	0.027	0.108	0.865	0.180
#ThursdayThoughts	group interest	0.579	0.635	1.976	95.300	127.674	0.153	0.271	0.947	9.284	8.487	5.600	9.713	1.000	0.063	0.090	0.847	0.028
Time Bandits	live events	0.528	0.573	2.318	92.323	129.062	0.059	0.237	0.947	9.159	8.347	5.863	9.351	1.000	0.053	0.132	0.814	0.152
#TinaAndBobby	live events	0.472	0.521	0.603	84.467	111.779	0.197	0.218	0.987	9.433	8.470	5.312	8.561	1.000	0.040	0.113	0.847	0.196
#tippingpoint	live events	0.237	0.303	1.282	80.602	115.232	0.055	0.164	0.982	9.236	7.306	2.984	9.411	1.000	0.049	0.191	0.759	0.273
#toast	group interest	0.100	0.181	1.323	79.210	114.921	0.147	0.076	0.979	7.798	5.788	3.439	9.974	1.000	0.096	0.104	0.800	0.011
Toby Keith	live events	0.725	0.752	2.482	100.815	120.708	0.163	0.209	0.972	9.377	9.009	4.449	7.726	1.000	0.160	0.048	0.792	-0.331
Tom Arscott	news	0.729	0.817	0.381	99.208	110.065	0.038	0.100	0.990	9.392	8.849	5.111	8.957	1.000	0.038	0.156	0.806	0.291
Tom Baker	commemoratives	0.531	0.562	0.219	92.075	113.242	0.026	0.521	0.923	9.088	8.204	5.785	7.743	1.000	0.111	0.024	0.865	-0.167
Tom Brady	live events	0.863	0.949	0.344	102.987	111.570	0.046	0.096	1.058	9.299	9.058	3.262	7.306	1.000	0.005	0.165	0.829	0.367
Tom Carroll	live events	0.499	0.514	0.130	69.435	112.928	0.100	0.051	1.082	9.552	8.499	5.164	8.476	1.000	0.076	0.161	0.763	0.196
Tom Daley	group interest	0.561	0.514	0.351	65.662	110.727	0.040	0.020	0.997	9.430	8.284	4.158	8.195	1.000	0.029	0.183	0.788	0.293
#TommyTiernanShow	live events	0.504	0.537	0.195	74.087	113.614	0.026	0.784	0.550	9.278	8.468	6.286	8.280	1.000	0.034	0.129	0.837	0.234
Top 4	group interest	0.475	0.555	1.249	97.274	111.173	0.055	0.060	0.977	8.482	7.279	2.795	9.451	1.000	0.041	0.179	0.780	0.306
#torture	group interest	0.544	0.588	0.307	100.673	129.541	0.079	0.202	0.845	9.202	8.303	5.370	9.919	1.000	0.062	0.201	0.737	0.297
#TOTP	live events	0.659	0.982	1.638	95.837	116.341	0.121	0.512	0.961	9.320	8.696	4.463	9.522	1.000	0.091	0.082	0.828	-0.068
#totp83	live events	0.341	0.410	1.458	78.935	38.495	0.100	0.110	1.087	9.647	8.997	3.410	10.507	1.000	0.053	0.109	0.838	0.128
#TouchMusicVideo	group interest	0.129	0.173	2.058	75.409	113.091	0.124	0.038	1.690	7.690	6.404	2.585	9.522	1.000	0.069	0.105	0.826	0.068
#ToyFair2017	group interest	0.764	0.636	1.300	56.591	405.382	0.055	0.055	0.982	7.651	6.929	2.245	6.825	1.000	0.013	0.113	0.873	0.192
#Trainspotting	group interest	0.756	0.776	2.459	81.587	60.472	0.039	0.179	0.946	9.271	8.972	5.018	9.002	1.000	0.013	0.133	0.854	0.289
Trans-Pacific Partnership	news	0.365	0.406	1.338	80.474	122.270	0.057	0.104	0.995	9.087	7.788	3.139	9.366	1.000	0.078	0.127	0.795	0.117
#TrapNominatedLIVE	live events	0.716	0.948	0.552	104.812	115.778	0.034	0.479	0.737	9.524	9.063	4.394	7.857	1.000	0.048	0.043	0.909	-0.019
#TravelTuesday	group interest	0.898	0.740	1.299	76.379	254.271	0.023	0.119	0.989	6.883	6.796	2.485	7.638	1.000	0.030	0.038	0.932	-0.002
#Trident	news	0.485	0.541	2.340	100.117	119.645	0.186	0.520	0.849	9.496	8.412	6.569	9.824	1.000	0.008	0.151	0.841	0.338
Trinity Mirror	news	0.622	0.654	1.857	101.555	117.591	0.276	0.307	0.953	9.203	8.667	4.884	9.300	1.000	0.113	0.054	0.833	-0.194
Triple H	live events	0.626	0.692	0.163	96.898	114.911	0.038	0.583	0.893	9.035	8.524	5.590	8.183	1.000	0.067	0.041	0.892	-0.075
#Trump	news	0.588	0.612	0.499	80.339	130.965	0.087	0.145	0.919	9.141	8.443	4.063	8.569	1.000	0.044	0.069	0.887	0.050
#TrumpInauguration	news	0.696	0.733	2.959	112.638	131.171	0.139	0.229	0.986	9.114	8.496	6.411	10.143	1.000	0.068	0.086	0.846	0.050
#TRUMPWALL	news	0.947	0.889	2.100	101.039	126.159	0.089	0.089	0.975	9.431	9.252	4.757	8.624	1.000	0.057	0.125	0.818	0.191
#TuesdayMotivation	group interest	0.469	0.544	2.589	101.327	146.761	0.175	0.333	0.939	9.078	8.125	6.121	9.459	1.000	0.067	0.059	0.874	-0.031
Tulip Siddiq	news	0.448	0.547	2.209	93.030	124.816	0.091	0.371	0.857	9.384	8.137	6.765	10.224	1.000	0.038	0.160	0.802	0.257
Tulsi Gabbard	news	0.734	0.904	0.253	98.775	115.066	0.008	0.494	0.729	9.475	8.992	4.816	7.119	1.000	0.149	0.023	0.828	-0.294
#TuringLecture	group interest	0.903	0.916	0.210	114.256	116.299	0.066	0.207	0.895	9.168	9.016	4.938	8.687	1.000	0.141	0.062	0.797	-0.255
#TW3Awards	live events	0.479	0.571	1.621	100.214	324.950	0.114	0.357	0.936	6.277	6.146	4.091	8.843	1.000	0.034	0.127	0.840	0.225
#twitterdisco	group interest	0.538	0.709	1.256	98.308	389.026	0.017	0.205	0.906	5.904	5.784	2.863	8.251	1.000	0.008	0.327	0.665	0.670
#TYTLive	live events	0.746	0.770	1.205	63.303	124.456	0.071	0.443	0.959	4.800	4.461	2.763	8.987	1.000	0.016	0.134	0.849	0.253
#UKCA17	live events	0.133	0.253	1.219	96.305	119.034	0.204	0.125	0.966	8.109	5.901	2.829	10.350	1.000	0.088	0.103	0.809	0.037
#ukgcX	group interest	0.433	0.516	1.134	72.287	290.936	0.121	0.223	0.936	6.199	5.472	2.147	8.314	1.000	0.011	0.227	0.762	0.422
#Unforgotten	live events	0.635	0.712	1.512	90.021	117.524	0.123	0.152	0.979	7.055	6.209	3.682	9.368	1.000	0.026	0.131	0.843	0.270
#UniversityChallenge	live events	0.201	0.253	1.345	80.783	119.661	0.123	0.063	1.000	8.904	6.493	3.350	9.638	1.000	0.052	0.191	0.758	0.278
#UniversityImpact	group interest	0.607	0.630	1.448	89.297	119.576	0.206	0.125	0.987	8.733	7.799	3.641	9.588	1.000	0.071	0.076	0.853	0.009
#upsetamovie	group interest	0.785	0.821	1.384	104.166	117.529	0.056	0.353	0.836	9.004	8.768	4.058	9.117	1.000	0.007	0.106	0.887	0.243
Usain Bolt	news	0.241	0.263	1.011	34.463	63.687	0.007	0.008	1.000	7.519	5.557	1.109	8.343	1.000	0.258	0.025	0.717	-0.247
#USdebate	news	0.617	0.845	0.135	100.696	151.779	0.007	0.485	0.987	9.109	8.368	5.089	6.789	1.000	0.142	0.144	0.714	0.066
#USTitle	live events	0.550	0.606	1.087	80.078	210.986	0.106	0.110	0.931	5.552	4.694	2.281	8.787	1.000	0.027	0.106	0.867	0.198
Van Basten	news	0.976	0.971	2.631	84.799	122.116	0.000	0.021	0.960	8.269	8.186	3.365	7.120	1.000	0.022	0.105	0.873	0.253
Van Dijk	live events	0.739	0.752	0.030	92.764	280.636	0.085	0.164	1.000	8.280	7.843	3.406	7.621	1.000	0.071	0.078	0.851	0.065
Venus Williams	live events	0.605	0.640	0.262	98.570	161.937	0.105	0.178	0.979	8.978	8.208	4.401	8.523	1.000	0.124	0.087	0.789	-0.082
Victor Anichebe	news	0.652	0.678	0.370	85.889	171.656	0.030	0.437	0.959	8.828	8.083	3.919	7.505	1.000	0.014	0.052	0.934	0.073
Victor Moses	live events	0.696	0.723	1.704	103.369	121.335	0.016	0.348	0.966	9.453	8.995	4.344	7.156	1.000	0.094	0.022	0.885	-0.184
Villa Park	live events	0.877	0.877	0.764	100.623	118.859	0.005	0.003	1.003	9.568	9.384	1.220	5.727	1.000	0.009	0.036	0.955	0.053
#VirtuallyFamous	group interest	0.870	0.885	0.995	92.417	118.875	0.008	0.092	1.087	9.267	9.056	3.802	7.425	1.000	0.025	0.115	0.860	0.290
#VoteAllNight	group interest	0.568	0.997	1.174	76.274	119.107	0.090	0.079	0.992	7.792	7.317	2.480	8.714	1.000	0.026	0.141	0.834	0.233
#w2wecr	live events	0.278	0.316	1.012	71.064	136.471	0.553	0.304	0.971	8.047	6.917	1.384	8.655	1.000	0.015	0.083	0.902	0.151
#WalesWomen	live events	0.593	0.674	1.034	87.624	145.040	0.106	0.093	0.966	5.009	4.949	1.618	9.235	1.000	0.066	0.106	0.828	0.104
Wayne Rooney	news	0.849	0.866	1.612	91.615	117.935	0.071	0.267	0.942	8.087	8.082	3.912	8.304	1.000	0.024	0.117	0.859	0.223
#WBASUN	live events	0.886	0.886	0.513	99.487	136.653	0.012	0.114	0.988	9.294	9.105	4.081	7.826	1.000	0.011	0.099	0.891	0.229
#wdytya	live events	0.693	0.722	1.548	97.293	173.674	0.015	0.074	0.989	8.536	8.194	3.040	7.226	1.000	0.020	0.053	0.926	0.091
#WeAreWarriors	live events	0.545	0.611	1.893	98.425	119.486	0.061	0.163	0.980	9.282	8.584	3.668	8.500	1.000	0.012	0.169	0.819	0.344
#WeAreWithAna	group interest	0.334	0.462	1.483	77.739	123.154	0.042	0.175	0.950	8.553	7.099	3.640	9.149	1.000	0.028	0.214	0.758	0.385
#WeCareAboutULiam	group interest	0.800	0.829	1.000	89.029	1348.057	0.029	0.000	1.000	5.970	5.681	1.000	6.806	1.000	0.115	0.230	0.654	0.296
#WeCops	live events	0.840	0.853	1.077	82.833	302.487	0.026	0.032	1.000	6.902	6.384	1.535	7.913	1.000	0.028	0.228	0.744	0.438
#wednesdaywisdom	group interest	0.357	0.496	1.268	95.066	119.595	0.104	0.215	0.967	6.707	6.083	3.204	9.765	1.000	0.026	0.146	0.828	0.296
Weekend League	group interest	0.936	0.942	2.094	99.133	131.394	0.114	0.186	0.950	9.352	9.279	5.851	9.598	1.000	0.059	0.093	0.848	0.070
#wef17	news	0.508	0.534	0.079	86.304	125.188	0.151	0.439	1.095	9.303	8.465	4.998	7.563	1.000	0.050	0.218	0.732	0.362
#WEI2017	live events	0.651	0.656	1.780	90.336	124.349	0.297	0.606	0.979	9.339	8.720	4.900	9.415	1.000	0.029	0.133	0.838	0.266
#Weird4WordInaugurationSpeech	group interest	0.775	0.786	1.310	84.363	130.489	0.008	0.404	0.948	8.635	8.605	3.092	8.219	1.000	0.004	0.227	0.769	0.532
Welford Road	live events	0.340	0.353	1.058	54.893	124.592	0.107	0.008	0.990	8.525	7.146	1.530	8.167	1.000	0.079	0.107	0.814	0.039
#wenurses	group interest	0.645	0.698	0.307	100.952	121.033	0.079	0.165	0.975	9.099	8.477	3.864	8.364	1.000	0.040	0.073	0.887	0.095
Wes Burns	news	0.542	0.626	1.099	82.379	121.435	0.087	0.399	0.957	6.222	5.985	2.070	8.899	1.000	0.005	0.231	0.765	0.469
Wes Morgan	live events	0.618	0.646	0.672	84.912	123.413	0.016	0.491	0.928	8.831	8.139	4.699	7.966	1.000	0.021	0.091	0.888	0.175
West Bank	news	0.745	0.783	0.177	109.090	148.357	0.034	0.031	1.012	9.221	8.799	4.477	7.582	1.000	0.039	0.082	0.879	0.159
#WGawards16	live events	0.596	0.624	0.278	88.609	119.754	0.013	0.551	0.855	9.517	8.737	6.026	7.595	1.000	0.033	0.137	0.829	0.247
#WhatFacebookIsToMe	group interest	0.624	0.696	1.205	78.784	87.051	0.000	0.075	0.909	6.333	5.956	2.820	7.801	1.000	0.001	0.309	0.691	0.635
White Paper	news	0.534	0.568	1.068	93.806	125.393	0.016	0.010	0.921	8.967	8.095	2.112	8.809	1.000	0.127	0.089	0.783	-0.086
#WhitePaper	news	0.301	0.357	0.572	81.762	121.332	0.041	0.744	0.965	9.232	7.669	7.155	8.261	1.000	0.037	0.048	0.916	0.021
#WhyICantTalkToMyEx	group interest	0.489	0.580	2.406	95.939	132.459	0.157	0.666	0.804	9.186	8.187	6.033	9.283	1.000	0.029	0.087	0.883	0.101
#whyweloveashton	group interest	0.727	0.748	1.086	69.896	124.569	0.031	0.013	1.000	9.157	8.674	1.748	8.297	1.000	0.117	0.052	0.831	-0.106
#WillAndGrace	group interest	0.769	0.792	1.733	96.512	158.416	0.017	0.030	0.964	7.706	7.153	3.271	8.104	1.000	0.015	0.202	0.784	0.458
#Willesden	group interest	0.820	0.827	1.140	83.341	63.483	0.085	0.390	0.988	10.255	9.972	2.237	7.461	1.000	0.014	0.118	0.869	0.281
#Winterwatch	group interest	0.855	0.883	2.522	92.374	132.197	0.505	0.388	0.973	9.275	9.164	4.116	7.134	1.000	0.109	0.143	0.748	0.093
#WithoutMyMorningCoffee	group interest	0.555	0.598	1.387	84.583	123.387	0.135	0.168	0.969	9.102	8.129	3.504	9.322	1.000	0.019	0.123	0.858	0.237
#WomensMarch	news	0.436	0.488	1.415	73.206	147.030	0.085	0.133	0.994	8.752	7.140	3.477	8.880	1.000	0.122	0.087	0.791	-0.041
#womensmarchlondon	news	0.816	0.825	1.901	91.860	133.096	0.052	0.277	0.959	9.236	8.879	5.269	9.531	1.000	0.036	0.088	0.876	0.129
#WomenWhoHaveInspiredMe	group interest	0.868	0.889	1.589	80.987	127.982	0.024	0.082	0.963	9.354	9.129	3.503	8.263	1.000	0.018	0.177	0.806	0.329
#WomenWhoKill	live events	0.600	0.660	1.422	97.644	154.492	0.010	0.079	0.949	8.988	8.272	3.407	9.244	1.000	0.030	0.192	0.778	0.327
Woody Johnson	news	0.169	0.233	1.073	81.997	147.208	0.133	0.030	0.964	7.970	6.124	1.592	9.476	1.000	0.203	0.123	0.674	-0.209
#woofwoofwednesday	group interest	0.684	0.737	0.203	101.373	122.158	0.173	0.536	0.885	9.374	8.757	6.359	7.899	1.000	0.029	0.083	0.888	0.143
#WoolfWorks	live events	0.881	0.836	2.221	102.787	131.528	0.210	0.299	0.973	7.726	7.899	5.307	9.211	1.000	0.044	0.194	0.762	0.330
#WordsByCamila	group interest	0.629	0.675	1.258	81.060	323.272	0.013	0.219	0.954	7.215	6.498	2.888	8.169	1.000	0.006	0.200	0.794	0.407
#worldwideawards	live events	0.848	0.883	1.048	79.959	336.662	0.007	0.034	0.890	7.311	6.937	1.558	8.208	1.000	0.067	0.156	0.778	0.161
#WorstLieIEverTold	group interest	0.563	0.592	1.690	82.761	687.803	0.070	0.634	0.831	6.618	6.112	3.841	7.378	1.000	0.013	0.076	0.911	0.138
#WWENXT	live events	0.530	0.997	1.261	87.311	127.606	0.123	0.112	0.984	8.965	8.109	2.669	9.033	1.000	0.067	0.096	0.837	0.017
Yakuza 0	group interest	0.782	0.780	1.835	79.073	128.808	0.060	0.084	0.945	7.975	7.479	4.298	8.599	1.000	0.045	0.088	0.867	0.093
Yorkshire Bank	news	0.393	0.405	0.340	71.523	153.025	0.006	0.713	0.981	8.347	7.648	4.675	8.706	1.000	0.027	0.105	0.868	0.180
Young Progress Makers	live events	0.468	0.527	0.407	81.138	122.820	0.020	0.605	1.045	9.052	8.133	6.134	7.465	1.000	0.037	0.018	0.945	-0.048
#youthvoice	live events	0.471	0.534	0.580	90.201	282.552	0.247	0.511	0.931	7.774	7.099	3.978	7.896	1.000	0.007	0.232	0.761	0.526
#youthvoice	live events	0.572	0.657	2.019	94.035	130.899	0.045	0.340	0.899	1.000	1.000	1.000	1.000	1.000	0.009	0.158	0.835	0.354
